regcode,date,Labor,Unemployment,Investment,Loan,Economy,Interest_rate,Inflation,Bankruptcy,Export,Mortgage_loan,Baggage,Holiday,BMW,Mercedes,McDonalds,Calvin_Klein,Gucci,Emigration,Washing_machine,Fridge,Sony,apple,Fitness,Recruitment,Travel,Savings,Computer_security,Unemployment_benefits,Fashion,MBA_degree
UA-26,6/1/2018,46,0,0,32,36,47,25,10,11,7,41,13,32,71,7,11,88,20,54,45,31,46,60,42,54,63,7,14,67,0
UA-26,7/1/2018,30,16,17,17,35,0,23,0,31,0,43,12,32,81,6,35,100,0,72,50,46,51,56,14,47,0,0,0,79,0
UA-26,8/1/2018,32,18,16,22,24,0,21,14,22,38,39,19,36,76,8,19,67,26,71,60,47,61,50,24,57,72,12,0,79,0
UA-26,9/1/2018,55,19,29,16,41,18,14,0,19,8,31,24,33,64,4,26,64,0,64,45,36,62,61,11,63,0,11,0,73,0
UA-26,10/1/2018,58,30,33,16,56,16,26,11,12,7,28,19,29,72,4,23,44,44,63,48,24,43,82,28,57,18,8,0,73,34
UA-26,11/1/2018,49,22,8,18,58,0,20,0,23,9,14,16,28,69,2,40,39,0,71,48,30,53,71,27,42,27,0,0,95,21
UA-26,12/1/2018,43,19,38,30,40,0,23,12,18,13,18,25,32,82,3,29,29,32,71,44,51,47,76,26,35,0,9,24,77,0
UA-26,1/1/2019,51,34,34,20,25,0,0,0,7,21,21,23,35,81,6,26,52,0,73,38,35,53,76,21,55,0,21,27,51,0
UA-26,2/1/2019,62,24,28,10,24,0,22,0,12,0,23,14,33,32,4,15,19,32,42,43,18,51,24,0,72,0,15,0,44,0
UA-26,3/1/2019,44,12,30,20,40,20,23,0,14,18,30,13,32,30,3,41,50,38,38,31,19,45,49,11,61,15,0,17,47,25
UA-26,4/1/2019,35,0,26,20,39,0,19,0,41,0,20,17,29,76,7,19,29,34,42,49,40,42,71,0,47,0,0,0,65,0
UA-26,5/1/2019,38,12,11,10,41,43,25,33,5,16,0,20,32,85,6,0,36,29,49,44,35,43,59,20,62,20,0,15,76,0
UA-26,6/1/2019,46,0,21,21,27,40,36,25,15,0,21,25,37,74,3,28,77,0,62,60,26,41,83,11,60,28,17,0,63,0
UA-26,7/1/2019,34,17,24,29,19,57,24,0,27,8,61,16,39,63,7,30,53,40,68,60,26,56,100,21,79,0,20,0,61,0
UA-26,8/1/2019,29,0,27,22,26,0,25,34,17,0,19,22,49,95,4,44,50,19,85,78,39,44,97,0,61,0,7,0,67,42
UA-26,9/1/2019,47,15,37,100,49,0,9,0,13,20,0,26,100,69,6,41,49,0,67,46,43,100,75,14,60,0,0,0,53,31
UA-26,10/1/2019,53,22,30,6,59,16,17,0,14,0,20,22,38,76,5,39,21,26,81,36,36,44,73,0,66,30,0,0,73,31
UA-26,11/1/2019,43,20,42,18,56,15,14,19,31,0,12,20,32,81,6,39,35,33,67,50,22,48,62,23,53,14,7,12,60,18
UA-26,12/1/2019,39,25,29,30,41,18,22,18,17,7,18,28,38,87,2,54,39,12,67,46,36,55,87,0,54,0,0,0,64,29
UA-26,1/1/2020,57,8,28,16,41,25,18,0,5,13,0,38,46,88,0,39,53,11,71,49,41,67,71,0,61,36,16,18,69,0
UA-26,2/1/2020,58,16,28,22,47,0,11,21,25,0,38,17,38,80,5,44,53,17,59,37,35,53,89,0,64,23,0,0,58,0
UA-26,3/1/2020,43,0,21,39,44,23,4,21,23,15,11,11,41,74,5,14,37,31,60,38,23,42,84,0,55,30,0,0,68,0
UA-26,4/1/2020,46,89,45,7,54,0,27,9,22,9,7,15,35,77,3,15,35,31,62,53,31,44,84,15,55,11,0,21,60,15
UA-26,5/1/2020,40,64,17,15,71,12,0,19,26,18,17,26,40,63,4,30,38,33,64,64,26,51,66,0,54,0,0,10,67,0
UA-26,6/1/2020,48,51,31,17,32,0,15,21,14,8,0,26,42,84,6,25,42,0,88,66,37,50,55,25,31,0,18,0,34,30
UA-26,7/1/2020,36,45,21,23,24,12,21,0,24,14,20,17,43,95,3,36,46,13,75,79,29,50,65,9,54,0,0,0,61,15
UA-26,8/1/2020,34,0,38,15,18,0,0,17,23,6,24,19,52,88,3,16,45,0,67,73,22,48,71,0,56,0,6,0,53,0
UA-26,9/1/2020,42,13,20,24,35,0,17,0,11,10,11,24,40,72,5,32,33,11,64,65,38,67,63,18,51,0,8,0,64,48
UA-26,10/1/2020,38,0,43,23,57,20,14,17,16,15,12,17,44,76,3,41,62,0,84,61,21,65,73,20,43,0,0,0,63,25
UA-26,11/1/2020,54,16,0,33,76,14,24,0,9,0,27,20,44,89,4,48,41,54,80,60,23,63,53,0,50,12,0,0,52,0
UA-26,12/1/2020,46,20,30,8,50,0,16,11,14,0,0,100,43,100,10,59,37,24,84,59,30,58,74,0,45,25,0,16,51,17
UA-26,1/1/2021,45,11,30,14,35,0,12,0,8,9,0,31,43,81,13,36,58,20,91,41,18,70,59,17,45,35,0,0,56,0
UA-26,2/1/2021,49,52,20,16,44,14,19,0,30,11,0,19,38,77,13,41,25,12,59,50,17,56,80,29,42,0,7,0,52,20
UA-26,3/1/2021,53,39,51,15,48,15,21,39,27,0,8,16,38,70,9,39,46,52,68,49,29,47,73,8,48,0,6,0,57,0
UA-26,4/1/2021,51,26,17,17,55,0,18,11,16,0,0,19,39,76,100,35,19,34,72,52,14,52,43,0,58,0,0,0,54,0
UA-26,5/1/2021,38,0,51,9,56,17,21,14,23,0,16,30,41,79,48,36,16,34,59,57,21,35,47,0,52,20,14,0,63,19
UA-26,6/1/2021,28,18,29,17,27,34,6,0,19,17,16,33,44,70,29,52,23,0,71,76,15,33,45,0,42,0,0,0,55,0
UA-26,7/1/2021,26,25,21,18,22,0,16,28,27,0,20,22,41,87,26,62,33,0,67,100,13,48,64,15,75,15,12,0,59,23
UA-26,8/1/2021,25,0,19,23,16,15,24,17,17,12,8,26,42,90,22,56,45,12,89,74,23,53,69,14,64,20,0,0,60,0
UA-26,9/1/2021,43,21,40,15,45,0,19,19,28,11,56,30,36,74,13,30,20,18,66,53,7,72,64,27,65,0,0,0,64,0
UA-26,10/1/2021,44,36,26,9,44,0,10,15,19,0,0,26,35,80,15,42,37,72,77,52,16,67,54,0,72,0,9,0,65,0
UA-26,11/1/2021,46,0,19,18,77,26,16,0,34,18,0,21,39,72,12,47,38,38,73,55,11,59,34,10,73,23,7,0,59,0
UA-26,12/1/2021,41,0,49,30,43,0,19,14,15,13,16,35,41,65,16,46,51,45,85,57,25,64,46,11,57,51,0,0,52,44
UA-26,1/1/2022,40,0,36,8,37,0,9,10,29,9,22,33,50,89,22,24,44,45,91,54,24,72,40,28,50,20,5,0,55,0
UA-26,2/1/2022,40,6,29,15,51,0,13,0,26,0,19,23,40,69,9,31,51,28,51,37,21,59,38,22,61,23,9,0,54,58
UA-26,3/1/2022,33,26,29,22,67,7,22,9,45,0,17,13,33,49,23,13,26,100,76,37,18,76,30,11,46,10,8,6,44,13
UA-26,4/1/2022,38,45,41,10,60,9,19,5,51,9,24,19,40,59,17,31,15,58,78,50,20,66,41,15,56,0,0,25,50,29
UA-26,5/1/2022,40,40,43,13,89,12,41,8,59,6,13,25,36,57,9,42,38,28,70,60,17,65,44,10,71,22,6,27,50,17
UA-26,6/1/2022,32,18,32,12,47,0,20,13,33,0,14,43,43,73,10,51,29,19,85,77,22,80,45,38,52,10,10,11,47,0
UA-26,7/1/2022,15,27,16,8,26,13,29,23,23,9,18,22,43,70,12,35,31,17,76,92,25,72,49,24,45,16,6,9,47,0
UA-26,8/1/2022,24,14,15,19,23,14,19,13,22,9,44,26,43,62,20,46,19,41,100,87,21,73,42,17,49,0,21,0,46,19
UA-26,9/1/2022,28,13,19,12,53,0,12,0,23,9,24,29,39,66,17,53,26,10,94,72,17,89,39,0,55,0,0,9,44,0
UA-26,10/1/2022,35,24,14,11,80,0,14,13,31,12,7,22,41,68,21,46,25,29,92,53,23,73,28,20,65,10,14,8,41,0
UA-26,11/1/2022,33,35,37,13,69,22,15,14,42,0,7,25,36,67,40,44,26,8,97,71,17,69,31,19,61,12,10,0,51,14
UA-26,12/1/2022,35,7,35,12,45,15,25,11,34,10,12,31,38,65,20,48,40,20,93,73,20,76,41,9,58,15,16,15,53,0
UA-26,1/1/2023,29,0,35,23,21,0,23,21,30,0,14,31,42,80,19,35,31,12,90,48,25,72,43,13,44,12,0,0,44,0
UA-30,1/1/2012,72,39,71,7,80,32,86,63,64,50,12,13,23,47,8,37,16,53,44,32,72,41,71,11,76,25,100,19,69,73
UA-30,2/1/2012,86,42,75,11,88,44,75,59,71,33,21,12,22,41,9,40,19,54,37,30,61,37,66,26,84,17,87,12,78,71
UA-30,3/1/2012,92,53,87,11,91,29,91,58,83,65,15,11,22,44,10,36,16,64,41,37,66,46,66,32,79,25,80,12,92,50
UA-30,4/1/2012,100,63,100,11,100,28,100,65,88,41,22,13,21,48,9,33,13,53,39,35,59,35,54,39,86,45,47,8,71,39
UA-30,5/1/2012,84,34,79,9,92,49,91,58,85,79,18,10,21,47,9,35,12,52,42,48,58,31,50,30,90,47,51,8,64,79
UA-30,6/1/2012,45,24,41,9,52,33,42,40,59,78,32,9,24,48,8,37,18,48,46,56,59,37,56,34,90,17,68,13,57,88
UA-30,7/1/2012,44,16,56,8,61,16,58,44,63,71,32,9,24,49,10,36,13,39,47,70,62,35,48,50,100,24,76,13,58,47
UA-30,8/1/2012,39,19,50,7,57,41,50,34,61,14,34,10,25,52,10,36,14,35,46,62,67,40,55,26,88,24,69,5,70,61
UA-30,9/1/2012,68,27,64,7,80,36,57,49,72,82,35,13,24,51,9,34,21,45,55,49,61,63,66,41,77,23,74,13,68,100
UA-30,10/1/2012,83,48,73,8,87,40,70,54,72,36,24,10,22,45,9,42,16,58,48,39,57,48,57,28,72,23,63,9,78,79
UA-30,11/1/2012,82,40,71,9,96,44,77,63,73,48,18,11,21,39,8,43,16,52,43,37,55,39,65,36,64,39,63,27,56,47
UA-30,12/1/2012,81,53,67,8,96,45,66,51,75,35,17,13,19,40,7,33,22,51,42,32,71,42,49,21,62,45,59,16,62,45
UA-30,1/1/2013,63,35,56,5,64,39,51,100,63,57,22,11,22,40,8,36,15,52,42,28,58,37,70,25,62,26,67,21,57,67
UA-30,2/1/2013,70,38,65,8,75,41,54,84,66,46,15,10,21,38,7,38,16,62,40,33,60,37,67,27,68,18,64,19,68,69
UA-30,3/1/2013,73,46,62,7,81,33,70,63,72,45,20,10,20,40,8,32,13,54,39,31,54,31,62,27,71,29,50,10,70,56
UA-30,4/1/2013,88,49,78,9,90,34,76,71,81,37,20,13,21,42,8,36,12,56,36,37,52,27,58,24,82,30,51,12,66,70
UA-30,5/1/2013,73,41,64,8,73,26,62,58,68,19,19,12,22,44,10,30,13,47,42,50,49,27,44,27,70,30,44,9,53,62
UA-30,6/1/2013,65,34,52,7,67,32,50,47,60,27,32,11,25,43,11,26,13,30,41,60,55,31,45,31,79,25,46,14,49,75
UA-30,7/1/2013,35,23,43,6,52,32,40,35,53,0,26,9,25,46,12,33,15,36,42,58,54,32,46,36,83,14,39,10,63,82
UA-30,8/1/2013,31,21,41,6,43,24,36,34,58,33,33,12,26,48,11,38,10,41,45,51,52,32,50,35,71,13,49,22,72,83
UA-30,9/1/2013,59,25,40,6,68,24,39,41,56,20,30,12,21,45,9,34,11,44,49,39,58,50,57,33,72,21,62,11,75,81
UA-30,10/1/2013,74,43,60,9,81,31,50,45,61,27,16,11,21,41,10,30,14,57,42,33,51,40,60,16,59,35,50,18,81,56
UA-30,11/1/2013,75,43,63,7,86,30,57,39,71,23,18,11,20,36,12,32,14,43,43,34,51,33,62,23,56,46,52,19,73,65
UA-30,12/1/2013,77,52,48,9,81,41,62,40,65,24,19,12,18,34,7,35,13,53,42,29,58,30,39,36,52,35,50,18,60,37
UA-30,1/1/2014,60,28,39,7,56,31,35,35,56,49,15,10,20,39,8,30,10,60,41,30,60,30,59,18,61,38,48,14,55,44
UA-30,2/1/2014,65,36,46,9,74,24,46,57,59,22,14,8,19,36,7,25,12,66,40,29,46,25,54,32,63,39,45,17,53,52
UA-30,3/1/2014,66,55,51,9,85,22,65,62,66,32,16,8,18,31,8,23,9,79,33,28,42,24,48,28,56,32,31,22,56,53
UA-30,4/1/2014,75,58,59,10,85,31,87,50,76,15,17,11,19,35,11,22,9,55,37,37,43,21,44,31,62,45,35,21,51,47
UA-30,5/1/2014,74,47,55,10,82,16,67,42,71,18,22,10,19,34,9,20,10,55,41,40,42,20,44,25,68,48,46,19,56,38
UA-30,6/1/2014,61,37,46,7,62,24,60,50,56,25,23,9,19,34,9,21,6,48,39,49,54,23,43,33,78,45,38,16,52,45
UA-30,7/1/2014,31,20,39,8,50,5,44,35,50,26,29,8,19,36,12,21,9,41,41,50,45,21,41,29,73,46,41,20,44,58
UA-30,8/1/2014,24,16,27,7,53,13,43,40,42,15,25,11,20,33,13,22,10,46,46,52,50,25,46,24,61,41,43,14,54,30
UA-30,9/1/2014,53,26,43,7,65,15,50,45,64,17,26,12,18,31,11,27,10,55,44,39,46,43,48,19,59,55,44,19,53,71
UA-30,10/1/2014,63,33,48,7,71,17,61,43,65,18,14,11,18,31,11,29,8,45,47,33,47,28,46,16,52,100,51,12,71,45
UA-30,11/1/2014,72,44,53,9,83,21,71,55,63,18,22,10,17,27,10,22,8,48,51,31,55,29,49,15,53,89,50,15,56,37
UA-30,12/1/2014,63,43,47,8,81,22,78,59,65,11,22,12,16,30,9,26,12,52,50,39,59,28,37,18,50,71,38,17,49,50
UA-30,1/1/2015,43,23,35,6,49,11,44,51,52,24,22,10,18,31,10,23,9,63,47,29,52,27,55,23,51,48,45,17,51,49
UA-30,2/1/2015,51,33,43,7,69,15,72,73,64,18,22,8,14,26,9,27,10,86,48,38,44,22,52,18,48,65,37,25,51,54
UA-30,3/1/2015,60,45,47,8,68,24,69,93,67,16,18,9,17,28,10,28,12,73,43,37,39,27,53,17,49,70,36,17,62,59
UA-30,4/1/2015,66,40,54,7,69,6,79,54,70,25,23,11,18,32,10,23,9,60,40,37,40,22,45,29,55,48,41,21,54,55
UA-30,5/1/2015,64,51,50,8,74,22,75,44,67,20,27,13,18,29,9,20,8,48,37,40,39,20,49,10,50,33,41,13,56,49
UA-30,6/1/2015,49,28,47,8,54,23,63,51,53,22,31,8,19,36,10,19,11,44,41,55,40,24,49,17,54,33,34,14,50,49
UA-30,7/1/2015,29,24,41,8,45,12,52,45,57,12,33,9,21,32,11,20,8,35,42,57,39,26,44,41,53,26,35,22,46,57
UA-30,8/1/2015,29,18,38,6,37,14,46,33,52,14,40,12,21,37,11,26,8,33,46,58,41,26,51,24,51,32,33,15,54,44
UA-30,9/1/2015,50,27,49,7,55,21,52,31,67,20,34,17,21,37,10,30,9,44,44,46,43,38,53,30,62,35,33,10,58,62
UA-30,10/1/2015,57,32,48,7,61,19,57,35,58,24,28,12,20,35,10,24,11,38,50,38,44,29,52,25,58,34,35,14,65,32
UA-30,11/1/2015,62,37,54,8,74,25,65,64,56,24,29,10,20,31,9,32,11,45,51,37,42,27,53,29,56,35,24,13,61,36
UA-30,12/1/2015,60,40,53,10,79,27,64,35,68,8,29,15,20,31,8,31,15,52,53,35,43,29,44,23,46,26,37,17,54,35
UA-30,1/1/2016,43,21,47,13,51,9,44,34,61,22,26,10,19,31,9,26,11,37,49,37,37,25,51,26,48,24,24,23,54,42
UA-30,2/1/2016,60,34,46,13,67,22,59,33,73,27,20,8,24,35,10,29,12,41,49,37,38,24,56,32,52,26,26,24,60,20
UA-30,3/1/2016,56,41,51,13,71,26,58,34,81,17,23,10,21,33,10,25,11,39,50,42,37,30,56,36,58,35,17,21,63,35
UA-30,4/1/2016,65,34,56,15,72,23,62,52,86,18,22,11,23,33,11,23,12,37,51,45,35,26,52,23,62,30,24,11,57,40
UA-30,5/1/2016,57,35,56,16,67,28,60,62,78,29,30,12,22,33,11,26,10,53,46,49,37,25,49,31,59,35,22,12,53,44
UA-30,6/1/2016,44,30,51,17,55,18,40,49,68,40,40,13,23,36,11,27,11,36,49,61,36,25,45,48,56,31,19,13,54,27
UA-30,7/1/2016,27,16,40,18,42,6,37,25,53,37,52,10,22,36,12,28,13,24,47,70,39,27,49,34,58,24,22,15,48,54
UA-30,8/1/2016,27,15,27,15,39,15,25,23,57,0,45,13,24,39,13,29,13,29,54,65,36,26,56,20,54,20,19,18,55,58
UA-30,9/1/2016,45,21,44,13,60,21,37,30,67,20,42,15,23,36,11,32,15,38,53,59,36,44,57,28,53,19,13,18,58,58
UA-30,10/1/2016,49,30,44,16,51,21,43,34,67,19,25,12,22,34,11,30,12,41,56,39,35,34,47,25,53,26,27,21,62,32
UA-30,11/1/2016,57,41,55,13,59,24,44,32,75,9,32,11,20,33,9,29,14,38,56,39,32,32,53,36,56,22,19,19,57,42
UA-30,12/1/2016,55,41,49,14,73,40,50,64,73,23,27,15,19,60,11,38,15,40,66,42,68,32,51,28,43,17,12,16,87,49
UA-30,1/1/2017,50,22,42,13,48,31,34,32,62,23,31,14,20,57,13,32,12,47,66,39,70,31,70,32,53,14,15,13,89,53
UA-30,2/1/2017,57,21,40,12,60,30,52,32,77,15,40,11,20,63,12,39,17,56,58,40,66,29,73,29,55,10,8,13,100,51
UA-30,3/1/2017,54,34,52,15,70,37,58,37,73,16,34,11,22,59,14,34,16,41,57,44,56,30,63,29,54,15,18,14,88,49
UA-30,4/1/2017,58,32,50,11,69,34,57,30,83,23,43,14,23,61,15,33,15,30,54,44,62,29,61,32,60,16,12,13,84,9
UA-30,5/1/2017,54,29,50,12,70,30,59,38,73,15,39,14,21,60,16,28,16,33,57,51,52,28,57,27,58,26,18,13,78,56
UA-30,6/1/2017,45,23,44,14,49,22,56,27,62,37,43,12,22,62,15,29,17,20,58,63,57,32,59,41,63,18,20,10,83,49
UA-30,7/1/2017,34,17,34,16,42,40,36,20,62,15,60,10,23,68,16,34,17,25,61,68,59,28,55,44,61,23,24,14,76,67
UA-30,8/1/2017,33,15,35,15,36,43,42,24,60,43,59,15,24,71,16,38,22,27,64,70,57,32,56,48,60,13,15,13,85,35
UA-30,9/1/2017,50,17,37,13,60,34,54,23,63,23,44,16,24,69,13,39,33,25,63,51,55,45,57,51,61,19,21,13,87,64
UA-30,10/1/2017,53,29,45,14,69,41,53,26,60,43,43,14,23,67,18,37,30,35,71,46,56,33,52,47,55,27,20,11,90,51
UA-30,11/1/2017,55,26,50,15,80,35,62,25,67,19,37,14,21,65,14,42,34,29,73,46,65,41,60,42,56,11,22,6,83,52
UA-30,12/1/2017,54,28,48,14,66,36,59,25,73,21,36,17,20,58,13,47,39,24,69,43,64,34,55,24,54,11,21,14,80,39
UA-30,1/1/2018,50,18,43,15,43,43,52,26,65,20,48,14,21,65,14,43,41,35,69,42,66,35,71,31,60,16,14,12,83,55
UA-30,2/1/2018,52,25,46,15,54,33,49,28,69,36,32,12,21,60,14,41,41,43,68,38,60,34,71,40,54,28,15,14,84,60
UA-30,3/1/2018,44,25,41,17,58,32,46,30,63,15,35,12,21,56,16,34,40,35,61,43,56,35,68,34,59,20,18,13,80,50
UA-30,4/1/2018,49,29,55,21,60,23,65,29,77,75,42,17,24,68,17,36,46,48,59,49,52,31,63,25,68,32,21,17,81,37
UA-30,5/1/2018,51,29,48,21,64,46,55,29,73,29,48,18,25,69,17,38,57,35,66,60,47,45,71,56,81,17,17,12,75,63
UA-30,6/1/2018,42,17,43,20,44,39,43,25,69,38,71,12,26,65,19,39,66,18,61,66,55,41,69,57,78,38,20,3,70,68
UA-30,7/1/2018,34,12,40,17,37,28,41,18,57,56,76,13,26,76,19,42,62,19,67,74,54,41,66,50,79,15,18,6,62,47
UA-30,8/1/2018,31,20,43,21,36,40,50,30,62,59,77,20,28,73,23,50,48,25,75,77,54,48,69,57,80,15,22,4,74,76
UA-30,9/1/2018,46,21,48,18,58,37,39,28,69,58,75,19,27,72,18,38,48,32,69,54,53,66,66,36,72,32,13,9,79,74
UA-30,10/1/2018,51,31,47,21,64,32,51,41,59,52,67,17,26,73,18,40,40,34,71,47,53,46,70,48,71,23,20,17,76,68
UA-30,11/1/2018,50,21,49,20,64,43,50,39,70,59,72,15,24,68,17,44,35,35,75,45,55,41,68,59,63,30,15,10,74,73
UA-30,12/1/2018,45,29,45,23,66,38,57,31,60,96,57,21,22,62,20,59,37,42,66,42,66,48,65,45,64,32,20,16,72,64
UA-30,1/1/2019,43,21,50,24,45,49,47,29,68,50,80,16,23,59,21,48,37,16,67,45,60,44,85,48,77,35,18,12,69,55
UA-30,2/1/2019,45,17,59,22,46,24,42,34,75,68,69,13,24,40,20,54,34,44,61,39,24,38,79,54,69,54,36,16,52,70
UA-30,3/1/2019,43,24,54,28,42,31,54,34,64,59,71,13,27,41,21,46,38,51,62,45,32,39,64,59,66,54,32,11,46,67
UA-30,4/1/2019,45,30,52,28,56,46,56,44,68,82,80,17,24,66,23,49,35,57,69,47,48,38,74,65,83,21,17,17,72,36
UA-30,5/1/2019,44,26,46,30,52,52,52,41,78,65,79,15,26,70,25,49,40,33,75,64,48,41,82,66,81,19,25,14,71,37
UA-30,6/1/2019,38,18,47,37,42,38,56,39,72,52,100,20,28,70,28,51,37,19,75,91,46,46,79,45,85,35,28,10,60,72
UA-30,7/1/2019,36,17,49,33,39,49,54,37,61,69,98,14,29,75,28,56,34,20,77,72,49,46,84,67,98,31,27,17,57,72
UA-30,8/1/2019,35,14,45,32,37,42,52,28,68,96,95,21,39,78,27,59,39,24,70,69,59,47,74,49,93,26,18,16,67,76
UA-30,9/1/2019,44,22,51,100,58,50,53,39,73,76,90,20,100,72,27,57,36,19,68,57,100,100,80,57,85,40,13,15,71,55
UA-30,10/1/2019,42,22,62,24,63,63,57,52,70,55,72,17,25,68,26,58,32,31,78,52,45,49,79,69,81,21,24,12,66,59
UA-30,11/1/2019,46,21,54,27,61,50,50,56,73,47,69,17,25,65,25,82,32,30,79,49,46,54,72,58,73,29,24,12,67,78
UA-30,12/1/2019,44,26,57,27,60,51,57,51,69,60,68,21,23,63,27,69,32,25,78,47,57,52,75,39,72,39,26,16,66,57
UA-30,1/1/2020,47,22,50,28,48,63,54,49,65,65,75,22,25,79,27,68,44,40,84,42,57,52,83,49,87,36,32,17,65,39
UA-30,2/1/2020,45,15,58,24,55,60,44,45,80,59,66,13,26,76,25,69,34,38,74,47,55,47,100,49,78,32,24,7,71,69
UA-30,3/1/2020,38,32,45,27,62,51,40,47,78,89,31,11,22,59,24,50,35,34,70,44,48,40,85,43,54,26,22,19,54,59
UA-30,4/1/2020,40,91,54,24,63,49,43,50,73,78,9,15,24,60,23,44,26,40,69,53,53,43,83,51,49,41,35,79,54,97
UA-30,5/1/2020,45,56,48,22,56,56,41,46,71,72,6,22,27,68,27,69,31,27,78,60,51,46,72,45,57,35,25,44,61,64
UA-30,6/1/2020,34,53,50,17,45,53,37,52,71,35,19,17,32,89,32,58,32,23,84,93,50,44,75,37,54,26,21,44,65,53
UA-30,7/1/2020,33,34,45,22,35,65,43,42,64,44,32,18,36,94,30,57,34,16,78,97,45,50,66,49,64,24,11,31,55,41
UA-30,8/1/2020,29,23,49,18,41,42,33,42,64,35,44,21,35,100,32,61,40,16,79,74,42,48,64,38,59,28,17,14,64,65
UA-30,9/1/2020,42,28,49,20,57,40,36,42,64,37,38,22,33,93,28,63,38,28,76,68,45,63,76,38,58,28,23,20,60,57
UA-30,10/1/2020,35,27,49,19,51,29,34,33,58,52,31,19,33,82,28,69,38,17,78,60,43,58,78,45,55,27,23,22,62,45
UA-30,11/1/2020,38,30,54,19,59,42,41,32,55,35,27,19,29,82,27,79,36,23,92,60,43,55,64,42,54,26,22,22,63,43
UA-30,12/1/2020,39,31,56,20,52,26,43,36,60,45,30,100,29,76,27,78,36,23,83,55,47,60,60,39,50,27,14,23,57,43
UA-30,1/1/2021,36,30,62,18,45,42,45,43,52,63,17,18,30,79,31,69,36,38,88,55,52,53,68,32,55,24,19,21,58,54
UA-30,2/1/2021,41,32,64,18,49,40,39,55,61,37,23,14,28,76,27,82,38,37,83,51,42,50,73,41,61,23,25,15,62,37
UA-30,3/1/2021,38,42,59,21,46,57,44,41,61,68,28,16,33,83,30,65,37,44,80,52,47,46,71,40,55,39,22,36,60,33
UA-30,4/1/2021,40,26,62,17,50,35,36,28,77,40,31,17,33,84,34,54,32,37,78,56,36,47,54,35,62,36,19,16,57,38
UA-30,5/1/2021,39,32,55,16,51,53,42,33,58,36,36,21,35,84,38,69,36,34,77,63,41,45,65,32,70,14,24,20,64,45
UA-30,6/1/2021,31,24,58,19,41,44,45,34,61,87,42,22,35,89,38,62,27,8,85,83,36,49,62,36,79,18,30,15,58,54
UA-30,7/1/2021,29,21,56,20,34,38,49,33,48,52,69,21,36,90,36,83,34,13,80,100,29,52,57,42,88,18,37,21,50,35
UA-30,8/1/2021,26,17,61,20,35,21,42,27,49,61,56,26,37,93,40,70,40,17,84,79,35,54,57,60,84,29,19,15,62,62
UA-30,9/1/2021,41,25,62,18,60,39,39,32,57,68,55,24,33,85,34,70,32,16,76,60,34,71,51,50,79,27,28,23,63,69
UA-30,10/1/2021,37,17,69,16,52,43,46,32,55,38,42,20,33,82,31,80,35,5,85,53,32,63,48,46,71,36,27,4,60,59
UA-30,11/1/2021,42,24,60,21,59,42,55,36,74,76,37,18,32,77,28,100,70,32,81,54,39,58,48,53,79,34,26,11,60,47
UA-30,12/1/2021,38,22,63,23,57,61,57,35,64,73,42,27,30,78,34,86,100,25,77,49,39,66,49,75,81,28,30,15,58,62
UA-30,1/1/2022,33,19,76,21,46,64,64,25,71,92,60,18,27,63,30,77,66,43,78,48,47,66,58,100,88,30,35,13,54,87
UA-30,2/1/2022,35,16,77,22,57,52,58,34,84,100,48,14,21,52,24,75,70,55,63,40,39,52,48,86,91,34,49,14,53,52
UA-30,3/1/2022,28,59,33,12,67,100,39,14,80,63,13,10,14,32,17,17,21,100,53,26,21,40,24,43,43,40,29,57,37,44
UA-30,4/1/2022,40,89,40,15,62,43,44,23,90,76,15,16,21,51,27,30,22,62,85,55,43,45,38,52,49,43,32,79,39,54
UA-30,5/1/2022,47,100,57,16,67,65,56,19,100,56,21,16,25,56,19,59,24,53,99,66,41,55,45,94,58,52,35,100,47,44
UA-30,6/1/2022,37,62,53,15,44,48,61,41,77,83,32,21,28,63,18,63,26,34,94,86,35,53,48,67,52,49,37,53,46,84
UA-30,7/1/2022,28,36,46,15,33,33,62,47,78,44,33,20,29,60,20,56,31,36,100,85,40,55,53,86,51,39,37,34,47,50
UA-30,8/1/2022,29,32,51,18,34,45,62,25,73,91,39,25,29,66,38,72,31,24,97,84,41,52,51,75,56,37,49,10,49,55
UA-30,9/1/2022,35,34,50,16,55,41,55,36,84,53,24,22,27,62,100,69,37,26,87,66,40,68,48,90,65,27,37,20,46,41
UA-30,10/1/2022,41,25,49,15,59,55,64,25,85,68,25,17,26,65,90,80,24,44,86,62,34,58,45,87,59,42,30,25,51,30
UA-30,11/1/2022,36,29,50,17,62,45,52,34,79,49,37,17,23,57,47,75,26,25,77,78,40,54,45,79,55,41,37,12,43,24
UA-30,12/1/2022,32,30,50,16,50,30,48,37,75,49,23,24,21,59,48,86,30,32,79,59,37,65,38,71,61,38,32,16,39,44
UA-30,1/1/2023,30,18,45,15,36,30,51,20,74,86,24,17,24,59,36,74,32,26,79,44,43,61,55,53,55,39,25,9,45,31
UA-32,1/1/2012,100,0,0,46,59,100,37,0,53,0,58,12,26,34,55,0,0,32,30,16,68,73,0,97,0,0,37,0,43,0
UA-32,2/1/2012,70,23,62,0,100,0,0,0,0,0,0,11,35,24,32,28,0,0,0,22,55,46,60,0,47,0,0,0,73,0
UA-32,3/1/2012,88,0,0,0,58,0,0,0,0,0,34,19,30,25,23,0,0,0,0,28,0,41,0,0,0,0,41,0,50,0
